sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
dev-s132,58,viginti,uiginti,NUM,57,58,viginti,viginti,NUM,True
dev-s132,59,",",",",PUNCT,58,59,",",",",PUNCT,True
dev-s132,60,quia,quia,SCONJ,59,60,quia,quia,CS,True
dev-s132,61,taliter,taliter,ADV,60,61,taliter,taliter,ADV,True
dev-s132,62,inter,inter,ADP,61,62,inter,inter,PREP,True
dev-s132,63,nos,nos,PRON,62,63,nos,nos,PRON,True
dev-s132,64,convenit,conuenio,VERB,63,64,convenit,convenio,VERB,True
dev-s132,65,et,et,CCONJ,64,65,et,et,CCONJ,True
dev-s132,66,duas,duo,NUM,65,66,duas,duo,NUM,True
dev-s132,67,cartulas,chartula,NOUN,66,67,cartulas,cartula,NOUN,True
dev-s132,68,Lopo,lupus,PROPN,67,68,Lopo,Lopo,NOUN,True
dev-s132,69,notarium,notarius,NOUN,68,69,notarium,notarius,NOUN,True
dev-s132,70,scribere,scribo,VERB,69,70,scribere,scribo,VERB,True
dev-s132,71,rogavimus,rogo,VERB,70,71,rogavimus,rogo,VERB,True
dev-s132,72,.,.,PUNCT,71,72,.,.,PUNCT,True
dev-s133,1,actum,ago,VERB,0,1,actum,acta|acte|actum|actus,NOUN,True
dev-s133,2,Luca,Luca,PROPN,1,2,Luca,Lucas,NOUN,True
dev-s133,3,.,.,PUNCT,2,3,.,.,PUNCT,True
dev-s134,1,signum,signum,NOUN,0,1,signum,signum,NOUN,True
dev-s134,2,+,+,PUNCT,1,2,+,+,ADJ,True
dev-s134,3,manus,manus,NOUN,2,3,manus,manus,NOUN,True
dev-s134,4,Lei,Leo,PROPN,3,4,Lei,Lei,NOUN,True
dev-s134,5,qui,qui,PRON,4,5,qui,qui,DET,True
dev-s134,6,hunc,hic,DET,5,6,hunc,hic,DIMOS,True
dev-s134,7,libello,libellus,NOUN,6,7,libello,libellus,NOUN,True
dev-s134,8,fieri,fio,VERB,7,8,fieri,fio,VERB,True
dev-s134,9,rogavit,rogo,VERB,8,9,rogavit,rogo,VERB,True
dev-s134,10,.,.,PUNCT,9,10,.,.,PUNCT,True
dev-s135,1,+,+,PUNCT,0,1,+,+,NOUN,True
dev-s135,2,Ego,ego,PRON,1,2,Ego,ego,PRON,True
dev-s135,3,Eriteo,Eriteus,PROPN,2,3,Eriteo,Eriteo,NOUN,True
dev-s135,4,schabinus,scabinus,NOUN,3,4,schabinus,schabinus,ADJ,True
dev-s135,5,subscripsi,subscribo,VERB,4,5,subscripsi,subscribo,VERB,True
dev-s135,6,.,.,PUNCT,5,6,.,.,PUNCT,True
dev-s136,1,+,+,PUNCT,0,1,+,+,NOUN,True
dev-s136,2,Ego,ego,PRON,1,2,Ego,ego,PRON,True
dev-s136,3,Liutfridi,Liutfridus,PROPN,2,3,Liutfridi,Liutfridi,NOUN,True
dev-s136,4,",",",",PUNCT,3,4,",",",",PUNCT,True
dev-s136,5,rogatus,rogo,VERB,4,5,rogatus,rogo,VERB,True
dev-s136,6,a,ab,ADP,5,6,a,a,PREP,True
dev-s136,7,Leo,Leo,PROPN,6,7,Leo,Leo,NOUN,True
dev-s136,8,",",",",PUNCT,7,8,",",",",PUNCT,True
dev-s136,9,me,ego,PRON,8,9,me,ego,PRON,True
dev-s136,10,teste,testis,NOUN,9,10,teste,testis,NOUN,True
dev-s136,11,subscripsi,subscribo,VERB,10,11,subscripsi,subscribo,VERB,True
dev-s136,12,.,.,PUNCT,11,12,.,.,PUNCT,True
dev-s137,1,+,+,PUNCT,0,1,+,+,NOUN,True
dev-s137,2,Ego,ego,PRON,1,2,Ego,ego,PRON,True
dev-s137,3,Adalbertus,Adalpertus,PROPN,2,3,Adalbertus,Adalbertus,NOUN,True
dev-s137,4,",",",",PUNCT,3,4,",",",",PUNCT,True
dev-s137,5,rogatus,rogo,VERB,4,5,rogatus,rogo,VERB,True
dev-s137,6,a,ab,ADP,5,6,a,a,PREP,True
dev-s137,7,Leo,Leo,PROPN,6,7,Leo,Leo,NOUN,True
dev-s137,8,",",",",PUNCT,7,8,",",",",PUNCT,True
dev-s137,9,me,ego,PRON,8,9,me,ego,PRON,True
dev-s137,10,teste,testis,NOUN,9,10,teste,testis,NOUN,True
dev-s137,11,subscripsi,subscribo,VERB,10,11,subscripsi,subscribo,VERB,True
dev-s137,12,.,.,PUNCT,11,12,.,.,PUNCT,True
dev-s138,1,+,+,PUNCT,0,1,+,+,NOUN,True
dev-s138,2,Ego,ego,PRON,1,2,Ego,ego,PRON,True
dev-s138,3,Daiprando,Daiprandus,PROPN,2,3,Daiprando,Daiprando,NOUN,True
dev-s138,4,",",",",PUNCT,3,4,",",",",PUNCT,True
dev-s138,5,rogatus,rogo,VERB,4,5,rogatus,rogo,VERB,True
dev-s138,6,a,ab,ADP,5,6,a,a,PREP,True
dev-s138,7,Leo,Leo,PROPN,6,7,Leo,Leo,NOUN,True
dev-s138,8,",",",",PUNCT,7,8,",",",",PUNCT,True
dev-s138,9,me,ego,PRON,8,9,me,ego,PRON,True
dev-s138,10,teste,testis,NOUN,9,10,teste,testis,NOUN,True
dev-s138,11,subscripsi,subscribo,VERB,10,11,subscripsi,subscribo,VERB,True
dev-s138,12,.,.,PUNCT,11,12,.,.,PUNCT,True
dev-s139,1,signum,signum,NOUN,0,1,signum,signum,NOUN,True
dev-s139,2,+,+,PUNCT,1,2,+,+,ADJ,True
dev-s139,3,manus,manus,NOUN,2,3,manus,manus,NOUN,True
dev-s139,4,Teupaldi,Teutpaldus,PROPN,3,4,Teupaldi,Teupaldi,NOUN,True
dev-s139,5,",",",",PUNCT,4,5,",",",",PUNCT,True
dev-s139,6,filio,filius,NOUN,5,6,filio,filius,NOUN,True
dev-s139,7,quondam,quondam,ADJ,6,7,quondam,quondam,ADV,True
dev-s139,8,Teuperti,Teutpertus,PROPN,7,8,Teuperti,Teuperti,NOUN,True
dev-s139,9,",",",",PUNCT,8,9,",",",",PUNCT,True
dev-s139,10,testis,testis,NOUN,9,10,testis,testa|testis|testum,NOUN,True
dev-s139,11,.,.,PUNCT,10,11,.,.,PUNCT,True
dev-s140,1,+,+,PUNCT,0,1,+,+,NOUN,True
dev-s140,2,Ego,ego,PRON,1,2,Ego,ego,PRON,True
dev-s140,3,Lopo,lupus,PROPN,2,3,Lopo,Lopo,NOUN,True
dev-s140,4,notarius,notarius,NOUN,3,4,notarius,notarius,NOUN,True
dev-s140,5,post,post,ADP,4,5,post,post,PREP,True
dev-s140,6,traditam,trado,VERB,5,6,traditam,trado,VERB,True
dev-s140,7,conplevi,compleo,VERB,6,7,conplevi,conpleo,VERB,True
dev-s140,8,et,et,CCONJ,7,8,et,et,CCONJ,True
dev-s140,9,dedi,do,VERB,8,9,dedi,dedo|do,VERB,True
dev-s140,10,.,.,PUNCT,9,10,.,.,PUNCT,True
dev-s141,1,In,in,ADP,0,1,In,in,PREP,True
dev-s141,2,Dei,Deus,PROPN,1,2,Dei,Deus,NOUN,True
dev-s141,3,omnipotenti,omnipotens,ADJ,2,3,omnipotenti,omnipotens,ADJ,True
dev-s141,4,nomine,nomen,NOUN,3,4,nomine,nomen,NOUN,True
dev-s141,5,regnante,regno,VERB,4,5,regnante,regno,VERB,True
dev-s141,6,domno,domnus,NOUN,5,6,domno,domnus,NOUN,True
dev-s141,7,nostro,noster,DET,6,7,nostro,noster,POSS,True
dev-s141,8,Karolus,Carolus,PROPN,7,8,Karolus,Karolus,NOUN,True
dev-s141,9,divina,diuinus,ADJ,8,9,divina,divinus,ADJ,True
dev-s141,10,favente,faueo,VERB,9,10,favente,faveo,VERB,True
dev-s141,11,clementia,clementia,NOUN,10,11,clementia,clementia,NOUN,True
dev-s141,12,imperatore,imperator,NOUN,11,12,imperatore,imperator,NOUN,True
dev-s141,13,augusto,augustus,NOUN,12,13,augusto,Augustus|augustus,ADJ,True
dev-s141,14,",",",",PUNCT,13,14,",",",",PUNCT,True
dev-s141,15,anno,annus,NOUN,14,15,anno,annus,NOUN,True
dev-s141,16,imperii,imperium,NOUN,15,16,imperii,imperium,NOUN,True
dev-s141,17,eius,is,PRON,16,17,eius,is,DET,True
dev-s141,18,secundo,secundus,ADJ,17,18,secundo,duo,NUM,True
dev-s141,19,",",",",PUNCT,18,19,",",",",PUNCT,True
dev-s141,20,sexto,sextus,ADJ,19,20,sexto,sex,NUM,True
dev-s141,21,decimo,decimus,ADJ,20,21,decimo,decem,NUM,True
dev-s141,22,kalendas,kalendae,NOUN,21,22,kalendas,Kalenda,NOUN,True
dev-s141,23,iunii,iunius,NOUN,22,23,iunii,iunius,NOUN,True
dev-s141,24,",",",",PUNCT,23,24,",",",",PUNCT,True
dev-s141,25,indictione,indictio,NOUN,24,25,indictione,indictio,NOUN,True
dev-s141,26,quinta,quintus,ADJ,25,26,quinta,quinque,NUM,True
dev-s141,27,decima,decimus,ADJ,26,27,decima,decem,NUM,True
dev-s141,28,.,.,PUNCT,27,28,.,.,PUNCT,True
dev-s142,1,manifestu,manifestus,ADJ,0,1,manifestu,manifestu,NOUN,True
dev-s142,2,sum,sum,AUX,1,2,sum,sum,ESSE:IND,True
dev-s142,3,ego,ego,PRON,2,3,ego,ego,PRON,True
dev-s142,4,Chuneradu,Cuniradus,PROPN,3,4,Chuneradu,Chuneradu,NOUN,True
dev-s142,5,",",",",PUNCT,4,5,",",",",PUNCT,True
dev-s142,6,avitator,habitator,NOUN,5,6,avitator,avitator,VERB,True
dev-s142,7,in,in,ADP,6,7,in,in,PREP,True
dev-s142,8,loco,locus,NOUN,7,8,loco,locum|locus,NOUN,True
dev-s142,9,Alfiano,Alfianum,PROPN,8,9,Alfiano,Alfiano,NOUN,True
dev-s142,10,prope,prope,ADP,9,10,prope,prope,ADV,True
dev-s142,11,vico,uicus,NOUN,10,11,vico,vicus,NOUN,True
dev-s142,12,Fitri,Fitrum,PROPN,11,12,Fitri,Fitri,NOUN,True
dev-s142,13,",",",",PUNCT,12,13,",",",",PUNCT,True
dev-s142,14,filio,filius,NOUN,13,14,filio,filius,NOUN,True
dev-s142,15,bone,bonus,ADJ,14,15,bone,bonus,ADJ,True
dev-s142,16,memorie,memoria,NOUN,15,16,memorie,memorie,ADJ,True
dev-s142,17,Chauserami,Causeramus,PROPN,16,17,Chauserami,Chauserami,NOUN,True
dev-s142,18,",",",",PUNCT,17,18,",",",",PUNCT,True
dev-s142,19,quia,quia,SCONJ,18,19,quia,quia,CS,True
dev-s142,20,tu,tu,PRON,19,20,tu,tu,PRON,True
dev-s142,21,Gherardus,Gherardus,PROPN,20,21,Gherardus,Gherardus,NOUN,True
dev-s142,22,",",",",PUNCT,21,22,",",",",PUNCT,True
dev-s142,23,gratia,gratia,NOUN,22,23,gratia,gratia,NOUN,True
dev-s142,24,Dei,Deus,PROPN,23,24,Dei,Deus,NOUN,True
dev-s142,25,huius,hic,DET,24,25,huius,hic,DIMOS,True
dev-s142,26,sancte,sanctus,ADJ,25,26,sancte,sanctus,ADJ,True
dev-s142,27,Lucanem,lucanus,ADJ,26,27,Lucanem,Lucanem,NOUN,True
dev-s142,28,ecclesie,ecclesia,NOUN,27,28,ecclesie,ecclesie,ADJ,True
dev-s142,29,humilis,humilis,ADJ,28,29,humilis,humilis,ADJ,True
dev-s142,30,episcopus,episcopus,NOUN,29,30,episcopus,episcopus,NOUN,True
dev-s142,31,",",",",PUNCT,30,31,",",",",PUNCT,True
dev-s142,32,per,per,ADP,31,32,per,per,PREP,True
dev-s142,33,cartula,chartula,NOUN,32,33,cartula,cartula,NOUN,True
dev-s142,34,livellario,libellarius,ADJ,33,34,livellario,livellario,ADJ,True
dev-s142,35,nomine,nomen,NOUN,34,35,nomine,nomen,NOUN,True
dev-s142,36,ad,ad,ADP,35,36,ad,ad,PREP,True
dev-s142,37,censum,census,NOUN,36,37,censum,censum|census,NOUN,True
dev-s142,38,peresolvendum,perexsoluo,VERB,37,38,peresolvendum,peresolvendum,VERB,True
dev-s142,39,dedisti,do,VERB,38,39,dedisti,do,VERB,True
dev-s142,40,mihi,ego,PRON,39,40,mihi,ego,PRON,True
dev-s142,41,id,is,PRON,40,41,id,is,DET,True
dev-s142,42,est,sum,AUX,41,42,est,sum,ESSE:IND,True
dev-s142,43,ecclesia,ecclesia,NOUN,42,43,ecclesia,ecclesia,NOUN,True
dev-s142,44,illa,ille,DET,43,44,illa,ille,DIMOS,True
dev-s142,45,cui,qui,PRON,44,45,cui,qui,DET,True
dev-s142,46,vocabulum,uocabulum,NOUN,45,46,vocabulum,vocabulum,NOUN,True
dev-s142,47,est,sum,AUX,46,47,est,sum,ESSE:IND,True
dev-s142,48,beati,beatus,ADJ,47,48,beati,beatum|beatus,NOUN,True
dev-s142,49,sancti,sanctus,ADJ,48,49,sancti,sanctus,ADJ,True
dev-s142,50,Angeli,Angelus,PROPN,49,50,Angeli,angelus,NOUN,True
dev-s142,51,sitas,sino,VERB,50,51,sitas,sino,VERB,True
dev-s142,52,loco,locus,NOUN,51,52,loco,locum|locus,NOUN,True
dev-s142,53,Corsanicho,Corsanicum,PROPN,52,53,Corsanicho,Corsanicho,NOUN,True
dev-s142,54,",",",",PUNCT,53,54,",",",",PUNCT,True
dev-s142,55,pertenens,pertineo,VERB,54,55,pertenens,pertenens,VERB,True
dev-s142,56,monasterii,monasterium,NOUN,55,56,monasterii,monasterium,NOUN,True
dev-s142,57,sancte,sanctus,ADJ,56,57,sancte,sanctus,ADJ,True
dev-s142,58,Marie,Maria,PROPN,57,58,Marie,Marius,ADJ,True
dev-s142,59,sitas,sino,VERB,58,59,sitas,sino,VERB,True
dev-s142,60,foras,foras,ADP,59,60,foras,foras,ADV,True
dev-s142,61,civitatem,ciuitas,NOUN,60,61,civitatem,civitas,NOUN,True
dev-s142,62,ista,iste,DET,61,62,ista,iste,DIMOS,True
dev-s142,63,Lucense,lucensis,ADJ,62,63,Lucense,Lucense,VERB,True
dev-s142,64,prope,prope,ADP,63,64,prope,prope,ADV,True
dev-s142,65,fluvio,fluuius,NOUN,64,65,fluvio,fluvius,NOUN,True
dev-s142,66,Auserclo,Auserculus,PROPN,65,66,Auserclo,Auserclo,NOUN,True
dev-s142,67,",",",",PUNCT,66,67,",",",",PUNCT,True
dev-s142,68,quod,qui,PRON,67,68,quod,qui,DET,True
dev-s142,69,est,sum,AUX,68,69,est,sum,ESSE:IND,True
dev-s142,70,desup,desub,ADP,69,70,desup,desup,ADJ,True
dev-s142,71,potestatem,potestas,NOUN,70,71,potestatem,potestas,NOUN,True
dev-s142,72,ipsius,ipse,DET,71,72,ipsius,ipse,DET,True
dev-s142,73,episcopatui,episcopatus,NOUN,72,73,episcopatui,episcopatus,NOUN,True
dev-s142,74,vestro,uester,DET,73,74,vestro,vester,POSS,True
dev-s142,75,sancti,sanctus,ADJ,74,75,sancti,sanctus,ADJ,True
dev-s142,76,Martini,Martinus,PROPN,75,76,Martini,Martinus,NOUN,True
dev-s142,77,;,;,PUNCT,76,77,;,;,PUNCT,True
dev-s143,1,simul,simul,ADV,0,1,simul,simul,ADV,True
dev-s143,2,et,et,CCONJ,1,2,et,et,CCONJ,True
dev-s143,3,mihi,ego,PRON,2,3,mihi,ego,PRON,True
dev-s143,4,dedisti,do,VERB,3,4,dedisti,do,VERB,True
dev-s143,5,id,is,PRON,4,5,id,is,DET,True
dev-s143,6,est,sum,AUX,5,6,est,sum,ESSE:IND,True
dev-s143,7,duo,duo,NUM,6,7,duo,duo,NUM,True
dev-s143,8,petie,petia,NOUN,7,8,petie,petie,VERB,True
dev-s143,9,de,de,ADP,8,9,de,de,PREP,True
dev-s143,10,vinee,uinea,NOUN,9,10,vinee,vineus,ADJ,True
dev-s143,11,et,et,CCONJ,10,11,et,et,CCONJ,True
dev-s143,12,una,unus,DET,11,12,una,unus,NUM,True
dev-s143,13,petia,petia,NOUN,12,13,petia,petia,NOUN,True
dev-s143,14,de,de,ADP,13,14,de,de,PREP,True
dev-s143,15,terra,terra,NOUN,14,15,terra,terra,NOUN,True
dev-s143,16,in,in,ADP,15,16,in,in,PREP,True
dev-s143,17,ipso,ipse,DET,16,17,ipso,ipse,DET,True
dev-s143,18,loco,locus,NOUN,17,18,loco,locum|locus,NOUN,True
dev-s143,19,Corsanico,Corsanicum,PROPN,18,19,Corsanico,Corsanico,NOUN,True
dev-s143,20,pertenentes,pertineo,VERB,19,20,pertenentes,pertenentes,VERB,True
dev-s143,21,ipsius,ipse,DET,20,21,ipsius,ipse,DET,True
dev-s143,22,monasterium,monasterium,NOUN,21,22,monasterium,monasterium,NOUN,True
dev-s143,23,sanctae,sanctus,ADJ,22,23,sanctae,sanctus,ADJ,True
dev-s143,24,Marie,Maria,PROPN,23,24,Marie,Marius,ADJ,True
dev-s143,25,",",",",PUNCT,24,25,",",",",PUNCT,True
dev-s143,26,suprascripte,suprascriptus,DET,25,26,suprascripte,suprascribo,VERB,True
dev-s143,27,duo,duo,NUM,26,27,duo,duo,NUM,True
dev-s143,28,petie,petia,NOUN,27,28,petie,petie,VERB,True
dev-s143,29,de,de,ADP,28,29,de,de,PREP,True
dev-s143,30,vinee,uinea,NOUN,29,30,vinee,vineus,ADJ,True
dev-s143,31,et,et,CCONJ,30,31,et,et,CCONJ,True
dev-s143,32,predicta,praedictus,DET,31,32,predicta,predictus,ADJ,True
dev-s143,33,petia,petia,NOUN,32,33,petia,petia,NOUN,True
dev-s143,34,de,de,ADP,33,34,de,de,PREP,True
dev-s143,35,terra,terra,NOUN,34,35,terra,terra,NOUN,True
dev-s143,36,in,in,ADP,35,36,in,in,PREP,True
dev-s143,37,integrum,integer,ADJ,36,37,integrum,integer,NOUN,True
dev-s143,38,;,;,PUNCT,37,38,;,;,PUNCT,True
dev-s144,1,casa,casa,NOUN,0,1,casa,casa,NOUN,True
dev-s144,2,ipsa,ipse,DET,1,2,ipsa,ipse,DET,True
dev-s144,3,cum,cum,ADP,2,3,cum,cum,PREP,True
dev-s144,4,terris,terra,NOUN,3,4,terris,terra,NOUN,True
dev-s144,5,",",",",PUNCT,4,5,",",",",PUNCT,True
dev-s144,6,vineis,uinea,NOUN,5,6,vineis,vineus,ADJ,True
dev-s144,7,",",",",PUNCT,6,7,",",",",PUNCT,True
dev-s144,8,cultis,cultus,ADJ,7,8,cultis,colo,VERB,True
dev-s144,9,rebus,res,NOUN,8,9,rebus,res,NOUN,True
dev-s144,10,vel,uel,CCONJ,9,10,vel,vel,CCONJ,True
dev-s144,11,incultis,incultus,ADJ,10,11,incultis,incultis,VERB,True
dev-s144,12,quantum,quantum,ADV,11,12,quantum,quantus,PRON,True
dev-s144,13,ad,ad,ADP,12,13,ad,ad,PREP,True
dev-s144,14,ipsa,ipse,DET,13,14,ipsa,ipse,DET,True
dev-s144,15,casa,casa,NOUN,14,15,casa,casa,NOUN,True
dev-s144,16,est,sum,AUX,15,16,est,sum,ESSE:IND,True
dev-s144,17,pertenentes,pertineo,VERB,16,17,pertenentes,pertenentes,VERB,True
dev-s144,18,",",",",PUNCT,17,18,",",",",PUNCT,True
dev-s144,19,et,et,CCONJ,18,19,et,et,CCONJ,True
dev-s144,20,Ermulo,Ermulus,PROPN,19,20,Ermulo,Ermulo,NOUN,True
dev-s144,21,massario,massarius,NOUN,20,21,massario,massario,NOUN,True
dev-s144,22,exinde,exinde,ADV,21,22,exinde,exinde,ADV,True
dev-s144,23,ad,ad,ADP,22,23,ad,ad,PREP,True
dev-s144,24,manus,manus,NOUN,23,24,manus,manus,NOUN,True
dev-s144,25,suas,suus,DET,24,25,suas,suus,POSS,True
dev-s144,26,abuit,habeo,VERB,25,26,abuit,abuit,VERB,True
dev-s144,27,",",",",PUNCT,26,27,",",",",PUNCT,True
dev-s144,28,in,in,ADP,27,28,in,in,PREP,True
dev-s144,29,integrum,integer,ADJ,28,29,integrum,integer,NOUN,True
dev-s144,30,",",",",PUNCT,29,30,",",",",PUNCT,True
dev-s144,31,simul,simul,ADV,30,31,simul,simul,ADV,True
dev-s144,32,et,et,CCONJ,31,32,et,et,CCONJ,True
dev-s144,33,mihi,ego,PRON,32,33,mihi,ego,PRON,True
dev-s144,34,dedisti,do,VERB,33,34,dedisti,do,VERB,True
dev-s144,35,id,is,PRON,34,35,id,is,DET,True
dev-s144,36,est,sum,AUX,35,36,est,sum,ESSE:IND,True
dev-s144,37,casa,casa,NOUN,36,37,casa,casa,NOUN,True
dev-s144,38,et,et,CCONJ,37,38,et,et,CCONJ,True
dev-s144,39,res,res,NOUN,38,39,res,res,NOUN,True
dev-s144,40,illa,ille,DET,39,40,illa,ille,DIMOS,True
dev-s144,41,in,in,ADP,40,41,in,in,PREP,True
dev-s144,42,loco,locus,NOUN,41,42,loco,locum|locus,NOUN,True
dev-s144,43,Vetuliano,Vetulianum,PROPN,42,43,Vetuliano,Vetuliano,ADJ,True
dev-s144,44,",",",",PUNCT,43,44,",",",",PUNCT,True
dev-s144,45,qui,qui,PRON,44,45,qui,qui,DET,True
dev-s144,46,regitur,rego,VERB,45,46,regitur,rego,VERB,True
dev-s144,47,per,per,ADP,46,47,per,per,PREP,True
dev-s144,48,Silvulo,Siluulus,PROPN,47,48,Silvulo,Silvulo,NOUN,True
dev-s144,49,massario,massarius,NOUN,48,49,massario,massario,NOUN,True
dev-s144,50,",",",",PUNCT,49,50,",",",",PUNCT,True
dev-s144,51,pertenentes,pertineo,VERB,50,51,pertenentes,pertenentes,VERB,True
dev-s144,52,suprascripti,suprascriptus,DET,51,52,suprascripti,suprascribo,VERB,True
dev-s144,53,monasterii,monasterium,NOUN,52,53,monasterii,monasterium,NOUN,True
dev-s144,54,sancte,sanctus,ADJ,53,54,sancte,sanctus,ADJ,True
dev-s144,55,Marie,Maria,PROPN,54,55,Marie,Marius,ADJ,True
dev-s144,56,",",",",PUNCT,55,56,",",",",PUNCT,True
dev-s144,57,iam,iam,ADV,56,57,iam,jam,ADV,True
dev-s144,58,dicta,dico,VERB,57,58,dicta,dico,VERB,True
dev-s144,59,casa,casa,NOUN,58,59,casa,casa,NOUN,True
dev-s144,60,una,una,ADV,59,60,una,unus,NUM,True
dev-s144,61,cum,cum,ADP,60,61,cum,cum,PREP,True
dev-s144,62,omnia,omnis,DET,61,62,omnia,omnis,PRON,True
dev-s144,63,res,res,NOUN,62,63,res,res,NOUN,True
dev-s144,64,ad,ad,ADP,63,64,ad,ad,PREP,True
dev-s144,65,eam,is,PRON,64,65,eam,is,DET,True
dev-s144,66,pertenentes,pertineo,VERB,65,66,pertenentes,pertenentes,VERB,True
dev-s144,67,",",",",PUNCT,66,67,",",",",PUNCT,True
dev-s144,68,et,et,CCONJ,67,68,et,et,CCONJ,True
dev-s144,69,suprascripto,suprascriptus,DET,68,69,suprascripto,suprascribo,VERB,True
dev-s144,70,Silvulo,Siluulus,PROPN,69,70,Silvulo,Silvulo,NOUN,True
dev-s144,71,exinde,exinde,ADV,70,71,exinde,exinde,ADV,True
dev-s144,72,ad,ad,ADP,71,72,ad,ad,PREP,True
dev-s144,73,manus,manus,NOUN,72,73,manus,manus,NOUN,True
dev-s144,74,suas,suus,DET,73,74,suas,suus,POSS,True
dev-s144,75,abere,habeo,VERB,74,75,abere,abere,VERB,True
dev-s144,76,videtur,uideo,VERB,75,76,videtur,video,VERB,True
dev-s144,77,",",",",PUNCT,76,77,",",",",PUNCT,True
dev-s144,78,in,in,ADP,77,78,in,in,PREP,True
dev-s144,79,integrum,integer,ADJ,78,79,integrum,integer,NOUN,True
dev-s144,80,",",",",PUNCT,79,80,",",",",PUNCT,True
dev-s144,81,una,una,ADV,80,81,una,unus,NUM,True
dev-s144,82,cum,cum,ADP,81,82,cum,cum,PREP,True
dev-s144,83,casa,casa,NOUN,82,83,casa,casa,NOUN,True
dev-s144,84,et,et,CCONJ,83,84,et,et,CCONJ,True
dev-s144,85,res,res,NOUN,84,85,res,res,NOUN,True
dev-s144,86,illa,ille,DET,85,86,illa,ille,DIMOS,True
dev-s144,87,in,in,ADP,86,87,in,in,PREP,True
dev-s144,88,loco,locus,NOUN,87,88,loco,locum|locus,NOUN,True
dev-s144,89,Rocta,Rupta,PROPN,88,89,Rocta,Rocta,ADJ,True
dev-s144,90,prope,prope,ADP,89,90,prope,prope,ADV,True
dev-s144,91,ecclesie,ecclesia,NOUN,90,91,ecclesie,ecclesie,ADJ,True
dev-s144,92,Domini,Dominus,PROPN,91,92,Domini,dominus,NOUN,True
dev-s144,93,et,et,CCONJ,92,93,et,et,CCONJ,True
dev-s144,94,Salvatoris,saluator,PROPN,93,94,Salvatoris,salvator,NOUN,True
dev-s144,95,",",",",PUNCT,94,95,",",",",PUNCT,True
dev-s144,96,pertenentes,pertineo,VERB,95,96,pertenentes,pertenentes,VERB,True
dev-s144,97,ipsius,ipse,DET,96,97,ipsius,ipse,DET,True
dev-s144,98,monasterii,monasterium,NOUN,97,98,monasterii,monasterium,NOUN,True
dev-s144,99,sancte,sanctus,ADJ,98,99,sancte,sanctus,ADJ,True
dev-s144,100,Marie,Maria,PROPN,99,100,Marie,Marius,ADJ,True
dev-s144,101,",",",",PUNCT,100,101,",",",",PUNCT,True
dev-s144,102,et,et,CCONJ,101,102,et,et,CCONJ,True
dev-s144,103,modo,modo,ADV,102,103,modo,modo,ADV,True
dev-s144,104,recta,rego,VERB,103,104,recta,rectus,ADJ,True
dev-s144,105,esse,sum,AUX,104,105,esse,sum,ESSE:INF,True
dev-s144,106,videtur,uideo,VERB,105,106,videtur,video,VERB,True
dev-s144,107,per,per,ADP,106,107,per,per,PREP,True
dev-s144,108,Insuardulo,Insuardulus,PROPN,107,108,Insuardulo,Insuardulo,ADJ,True
dev-s144,109,massario,massarius,NOUN,108,109,massario,massario,NOUN,True
dev-s144,110,;,;,PUNCT,109,110,;,;,PUNCT,True
dev-s145,1,casa,casa,NOUN,0,1,casa,casa,NOUN,True
dev-s145,2,ipsa,ipse,DET,1,2,ipsa,ipse,DET,True
dev-s145,3,una,una,ADV,2,3,una,unus,NUM,True
dev-s145,4,cum,cum,ADP,3,4,cum,cum,PREP,True
dev-s145,5,omnia,omnis,DET,4,5,omnia,omnis,PRON,True
dev-s145,6,res,res,NOUN,5,6,res,res,NOUN,True
dev-s145,7,ad,ad,ADP,6,7,ad,ad,PREP,True
dev-s145,8,eam,is,PRON,7,8,eam,is,DET,True
dev-s145,9,pertenentes,pertineo,VERB,8,9,pertenentes,pertenentes,VERB,True
dev-s145,10,",",",",PUNCT,9,10,",",",",PUNCT,True
dev-s145,11,et,et,CCONJ,10,11,et,et,CCONJ,True
dev-s145,12,suprascripto,suprascriptus,DET,11,12,suprascripto,suprascribo,VERB,True
dev-s145,13,Insuardulo,Insuardulus,PROPN,12,13,Insuardulo,Insuardulo,ADJ,True
dev-s145,14,exinde,exinde,ADV,13,14,exinde,exinde,ADV,True
dev-s145,15,ad,ad,ADP,14,15,ad,ad,PREP,True
dev-s145,16,manus,manus,NOUN,15,16,manus,manus,NOUN,True
dev-s145,17,suas,suus,DET,16,17,suas,suus,POSS,True
dev-s145,18,abere,habeo,VERB,17,18,abere,abere,VERB,True
dev-s145,19,videtur,uideo,VERB,18,19,videtur,video,VERB,True
dev-s145,20,",",",",PUNCT,19,20,",",",",PUNCT,True
dev-s145,21,in,in,ADP,20,21,in,in,PREP,True
dev-s145,22,integrum,integer,ADJ,21,22,integrum,integer,NOUN,True
dev-s145,23,mihi,ego,PRON,22,23,mihi,ego,PRON,True
dev-s145,24,eas,is,PRON,23,24,eas,is,DET,True
dev-s145,25,dedisti,do,VERB,24,25,dedisti,do,VERB,True
dev-s145,26,;,;,PUNCT,25,26,;,;,PUNCT,True
dev-s146,1,adque,atque,CCONJ,0,1,adque,adque,CCONJ,True
dev-s146,2,et,et,CCONJ,1,2,et,et,CCONJ,True
