sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match,pos_match?,lemma_match?,lemma_sim?
phi0959.phi006.perseus-lat1.tb.xml@233,6,",",",",PUNCT,5,9,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,7,',',PUNCT,6,10,',',PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,8,aut,aut,CCONJ,7,11,aut,aut,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,9,ego,ego,PRON,8,12,ego,ego,NOUN,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,10,fallor,fallo,VERB,9,13,fallor,fallor,NOUN,True,False,False,0.9090909090909091
phi0959.phi006.perseus-lat1.tb.xml@233,11,",",",",PUNCT,10,14,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,12,aut,aut,CCONJ,11,15,aut,aut,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,13,ego,ego,PRON,12,16,ego,ego,NOUN,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,14,laedor,laedo,VERB,13,17,laedor,laedor,NOUN,True,False,False,0.9090909090909091
phi0959.phi006.perseus-lat1.tb.xml@233,15,',',PUNCT,14,18,',',PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,16,ait,aio,VERB,15,19,ait,aum,VERB,True,True,False,0.3333333333333333
phi0959.phi006.perseus-lat1.tb.xml@233,17,",",",",PUNCT,16,20,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,18-19,delapsaque,_,_,17,21,delapsaque,delapsaque,ADV,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@233,18,delapsa,delabor,VERB,18,22,delapsa,delapdo,NOUN,True,False,False,0.7142857142857143
phi0959.phi006.perseus-lat1.tb.xml@233,19,que,que,CCONJ,19,23,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,20,ab,ab,ADP,20,24,ab,ab,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,21,aethere,aether,NOUN,21,25,aethere,aethus,NOUN,True,True,False,0.6666666666666666
phi0959.phi006.perseus-lat1.tb.xml@233,22,summo,superus,ADJ,22,26,summo,summus,ADJ,True,True,False,0.6153846153846154
phi0959.phi006.perseus-lat1.tb.xml@233,23,constitit,consto,VERB,23,27,constitit,consisto,VERB,True,True,False,0.8571428571428571
phi0959.phi006.perseus-lat1.tb.xml@233,24,in,in,ADP,24,28,in,in,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,25,terris,terra,NOUN,25,29,terris,terra,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,26-27,nebulasque,_,_,26,30,nebulasque,nebulasque,NOUN,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@233,26,nebulas,nebula,NOUN,27,31,nebulas,nebulus,PRON,True,False,False,0.7692307692307693
phi0959.phi006.perseus-lat1.tb.xml@233,27,que,que,CCONJ,28,32,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,28,recedere,recedo,VERB,29,33,recedere,recedo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@233,29,iussit,iubeo,VERB,30,34,iussit,iudo,VERB,True,True,False,0.6666666666666666
phi0959.phi006.perseus-lat1.tb.xml@233,30,.,.,PUNCT,31,35,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@234,1,coniugis,coniunx,NOUN,0,4,coniugis,coniugo,VERB,True,False,False,0.7142857142857143
phi0959.phi006.perseus-lat1.tb.xml@234,2,adventum,adventus,NOUN,1,5,adventum,adventus,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@234,3,praesenserat,praesentio,VERB,2,6,praesenserat,praesensero,VERB,True,True,False,0.7619047619047619
phi0959.phi006.perseus-lat1.tb.xml@234,4,inque,in,SCONJ,3,7,inque,inque,NUM,True,False,False,0.5714285714285714
phi0959.phi006.perseus-lat1.tb.xml@234,5,nitentem,niteo,VERB,4,8,nitentem,nitor,VERB,True,True,False,0.8
phi0959.phi006.perseus-lat1.tb.xml@234,6,inachidos,inachus,PROPN,5,9,inachidos,inachidus,ADJ,True,False,False,0.875
phi0959.phi006.perseus-lat1.tb.xml@234,7,vultus,vultus,NOUN,6,10,vultus,vultus,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@234,8,mutaverat,muto,VERB,7,11,mutaverat,muto,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@234,9,ille,ille,DET,8,12,ille,ille,PRON,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@234,10,iuvencam,iuvenca,NOUN,9,13,iuvencam,iuvencus,NOUN,True,True,False,0.8
phi0959.phi006.perseus-lat1.tb.xml@234,11,.,.,PUNCT,10,14,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@235,1,bos,bos,NOUN,0,4,bos,bos,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@235,2,quoque,quoque,PART,1,5,quoque,quoque,ADV,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@235,3,formosa,formosus,ADJ,2,6,formosa,formosus,VERB,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@235,4,est,sum,AUX,3,7,est,sum,AUX,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@235,5,.,.,PUNCT,4,8,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@237,1,petit,peto,VERB,0,4,petit,peto,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@237,2,hanc,hic,DET,1,5,hanc,hic,PRON,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@237,3,saturnia,saturnius,ADJ,2,6,saturnia,saturnium,NOUN,True,False,False,0.8888888888888888
phi0959.phi006.perseus-lat1.tb.xml@237,4,munus,munus,NOUN,3,7,munus,munus,ADJ,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@237,5,.,.,PUNCT,4,8,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@238,1,quid,quis,PRON,0,4,quid,qui,PRON,True,True,False,0.8571428571428571
phi0959.phi006.perseus-lat1.tb.xml@238,2,faciat,facio,VERB,1,5,faciat,facio,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@238,3,?,?,PUNCT,2,6,?,?,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,1,pudor,pudor,NOUN,0,4,pudor,pudor,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,2,est,sum,AUX,1,5,est,sum,VERB,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,3,qui,qui,PRON,2,6,qui,qui,PRON,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,4,suadeat,suadeo,VERB,3,7,suadeat,suadeo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,5,illinc,illinc,ADV,4,8,illinc,illinc,ADV,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,6,",",",",PUNCT,5,9,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,7,hinc,hinc,ADV,6,10,hinc,hinc,ADV,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,8,dissuadet,dissuadeo,VERB,7,11,dissuadet,dissuadeo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,9,amor,amor,NOUN,8,12,amor,amor,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@240,10,.,.,PUNCT,9,13,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@246,1,constiterat,consto,VERB,0,4,constiterat,constitero,VERB,True,True,False,0.75
phi0959.phi006.perseus-lat1.tb.xml@246,2,quocumque,quicumque,DET,1,5,quocumque,quicumque,PRON,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@246,3,modo,modus,NOUN,2,6,modo,modus,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@246,4,",",",",PUNCT,3,7,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@246,5,spectabat,specto,VERB,4,8,spectabat,specto,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@246,6,ad,ad,ADP,5,9,ad,ad,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@246,7,io,io,PROPN,6,10,io,ium,NOUN,True,False,False,0.4
phi0959.phi006.perseus-lat1.tb.xml@246,8,.,.,PUNCT,7,11,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,1,ante,ante,ADP,0,4,ante,ante,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,2,oculos,oculus,NOUN,1,5,oculos,oculus,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,3,io,io,PROPN,2,6,io,ius,NOUN,True,False,False,0.4
phi0959.phi006.perseus-lat1.tb.xml@247,4,",",",",PUNCT,3,7,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,5,quamvis,quamvis,SCONJ,4,8,quamvis,quamvis,SCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,6,aversus,averto,VERB,5,9,aversus,averto,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,7,",",",",PUNCT,6,10,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,8,habebat,habeo,VERB,7,11,habebat,habeo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@247,9,:,:,PUNCT,8,12,:,:,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@248,1,luce,lux,NOUN,0,4,luce,lux,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@248,2,sinit,sino,VERB,1,5,sinit,sino,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@248,3,pasci,pascor,VERB,2,6,pasci,pasco,VERB,True,True,False,0.9090909090909091
phi0959.phi006.perseus-lat1.tb.xml@248,4,;,;,PUNCT,3,7,;,;,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,1,cum,cum,SCONJ,0,4,cum,cum,SCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,2,sol,sol,NOUN,1,5,sol,sol,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,3,tellure,tellus,NOUN,2,6,tellure,telluo,VERB,True,False,False,0.8333333333333334
phi0959.phi006.perseus-lat1.tb.xml@249,4,sub,sub,ADP,3,7,sub,sub,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,5,alta,altus,ADJ,4,8,alta,altus,ADJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,6,est,sum,AUX,5,9,est,sum,AUX,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,7,",",",",PUNCT,6,10,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,8,claudit,claudo,VERB,7,11,claudit,claudo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,9,et,et,CCONJ,8,12,et,et,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,10,indigno,indignus,ADJ,9,13,indigno,indigno,ADJ,True,True,False,0.8
phi0959.phi006.perseus-lat1.tb.xml@249,11,circumdat,circumdo,VERB,10,14,circumdat,circumdo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,12,vincula,vinculum,NOUN,11,15,vincula,vinculum,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,13,collo,collum,NOUN,12,16,collo,collum,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@249,14,.,.,PUNCT,13,17,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,1,frondibus,frons,NOUN,0,4,frondibus,frond,NOUN,True,True,False,0.8
phi0959.phi006.perseus-lat1.tb.xml@250,2,arboreis,arboreus,ADJ,1,5,arboreis,arboreus,ADJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,3,et,et,CCONJ,2,6,et,et,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,4,amara,amarus,ADJ,3,7,amara,amara,ADV,True,False,False,0.7272727272727273
phi0959.phi006.perseus-lat1.tb.xml@250,5,pascitur,pascor,VERB,4,8,pascitur,pasco,VERB,True,True,False,0.9090909090909091
phi0959.phi006.perseus-lat1.tb.xml@250,6,herba,herba,NOUN,5,9,herba,herba,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,7,",",",",PUNCT,6,10,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,8-9,proque,_,_,7,11,proque,proque,ADV,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@250,8,pro,pro,ADP,8,12,pro,pro,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,9,que,que,CCONJ,9,13,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,10,toro,torus,NOUN,10,14,toro,toro,NOUN,True,True,False,0.6666666666666666
phi0959.phi006.perseus-lat1.tb.xml@250,11,terrae,terra,NOUN,11,15,terrae,terra,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,12,non,non,PART,12,16,non,non,ADV,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,13,semper,semper,ADV,13,17,semper,semper,ADV,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,14,gramen,gramen,NOUN,14,18,gramen,gramen,ADV,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,15,habenti,habeo,VERB,15,19,habenti,habeo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,16,incubat,incubo,VERB,16,20,incubat,incubo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,17,infelix,infelix,ADJ,17,21,infelix,infelix,ADV,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,18-19,limosaque,_,_,18,22,limosaque,limosaque,ADJ,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@250,18,limosa,limosus,ADJ,19,23,limosa,limosus,NOUN,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,19,que,que,CCONJ,20,24,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,20,flumina,flumen,NOUN,21,25,flumina,fluminus,NOUN,True,True,False,0.7142857142857143
phi0959.phi006.perseus-lat1.tb.xml@250,21,potat,poto,VERB,22,26,potat,poto,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@250,22,.,.,PUNCT,23,27,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,1,venit,venio,VERB,0,4,venit,venio,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,2,et,et,CCONJ,1,5,et,et,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,3,ad,ad,ADP,2,6,ad,ad,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,4,ripas,ripa,NOUN,3,7,ripas,ripas,NOUN,True,True,False,0.8888888888888888
phi0959.phi006.perseus-lat1.tb.xml@252,5,",",",",PUNCT,4,8,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,6,ubi,ubi,ADV,5,9,ubi,ubi,SCONJ,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,7,ludere,ludo,VERB,6,10,ludere,ludo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,8,saepe,saepe,ADV,7,11,saepe,saepe,ADV,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,9,solebat,soleo,VERB,8,12,solebat,soleo,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,10,",",",",PUNCT,9,13,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@252,11,inachidas,inachis,ADJ,10,14,inachidas,inachidus,ADJ,True,True,False,0.875
phi0959.phi006.perseus-lat1.tb.xml@252,12,ripas,ripa,NOUN,11,15,ripas,ripas,NOUN,True,True,False,0.8888888888888888
phi0959.phi006.perseus-lat1.tb.xml@252,13,;,;,PUNCT,12,16,;,;,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,1-2,novaque,_,_,0,4,novaque,novaque,ADV,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@253,1,nova,novus,ADJ,1,5,nova,novus,ADJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,2,que,que,CCONJ,2,6,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,3,ut,ut,SCONJ,3,7,ut,ut,SCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,4,conspexit,conspicio,VERB,4,8,conspexit,conspicio,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,5,in,in,ADP,5,9,in,in,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,6,unda,unda,NOUN,6,10,unda,undus,ADJ,True,False,False,0.6666666666666666
phi0959.phi006.perseus-lat1.tb.xml@253,7,cornua,cornu,NOUN,7,11,cornua,cornu,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,8,",",",",PUNCT,8,12,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,9,pertimuit,pertimesco,VERB,9,13,pertimuit,pertimuo,VERB,True,True,False,0.7777777777777778
phi0959.phi006.perseus-lat1.tb.xml@253,10-11,seque,_,_,10,14,seque,se,ADV,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@253,10,se,sui,PRON,11,15,se,se,PRON,True,True,False,0.4
phi0959.phi006.perseus-lat1.tb.xml@253,11,que,que,CCONJ,12,16,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,12,exsternata,exsterno,VERB,13,17,exsternata,exsterno,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,13,refugit,refugio,VERB,14,18,refugit,refugio,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@253,14,.,.,PUNCT,15,19,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,1,at,at,CCONJ,0,4,at,t,VERB,True,False,False,0.6666666666666666
phi0959.phi006.perseus-lat1.tb.xml@255,2,illa,ille,DET,1,5,illa,ille,PRON,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,3,patrem,pater,NOUN,2,6,patrem,pater,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,4,sequitur,sequor,VERB,3,7,sequitur,sequor,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,5-6,sequiturque,_,_,4,8,sequiturque,sequiturque,PRON,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@255,5,sequitur,sequor,VERB,5,9,sequitur,sequor,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,6,que,que,CCONJ,6,10,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,7,sorores,soror,NOUN,7,11,sorores,soror,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,8,et,et,CCONJ,8,12,et,et,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,9,patitur,patior,VERB,9,13,patitur,patior,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,10,tangi,tango,VERB,10,14,tangi,tango,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,11-12,seque,_,_,11,15,seque,seque,CCONJ,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@255,11,se,sui,PRON,12,16,se,se,PRON,True,True,False,0.4
phi0959.phi006.perseus-lat1.tb.xml@255,12,que,que,CCONJ,13,17,que,que,CCONJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@255,13,admirantibus,admiror,VERB,14,18,admirantibus,admiro,NOUN,True,False,False,0.9230769230769231
phi0959.phi006.perseus-lat1.tb.xml@255,14,offert,offertor,VERB,15,19,offert,offero,VERB,True,True,False,0.8571428571428571
phi0959.phi006.perseus-lat1.tb.xml@255,15,.,.,PUNCT,16,20,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@256,1,decerptas,decerpo,VERB,0,4,decerptas,decero,NOUN,True,False,False,0.9230769230769231
phi0959.phi006.perseus-lat1.tb.xml@256,2,senior,seni,ADJ,1,5,senior,senus,ADJ,True,True,False,0.6666666666666666
phi0959.phi006.perseus-lat1.tb.xml@256,3,porrexerat,porrigo,VERB,2,6,porrexerat,porrexero,VERB,True,True,False,0.625
phi0959.phi006.perseus-lat1.tb.xml@256,4,inachus,inachus,PROPN,3,7,inachus,inachus,ADJ,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@256,5,herbas,herba,NOUN,4,8,herbas,herba,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@256,6,:,:,PUNCT,5,9,:,:,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,1,littera,littera,NOUN,0,4,littera,littera,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,2,pro,pro,ADP,1,5,pro,pro,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,3,verbis,verbum,NOUN,2,6,verbis,verbum,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,4,",",",",PUNCT,3,7,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,5,quam,qui,PRON,4,8,quam,quam,SCONJ,True,False,False,0.5714285714285714
phi0959.phi006.perseus-lat1.tb.xml@258,6,pes,pes,NOUN,5,9,pes,pes,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,7,in,in,ADP,6,10,in,in,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,8,pulvere,pulvis,NOUN,7,11,pulvere,pulvo,VERB,True,False,False,0.7272727272727273
phi0959.phi006.perseus-lat1.tb.xml@258,9,duxit,duco,VERB,8,12,duxit,duo,VERB,True,True,False,0.8571428571428571
phi0959.phi006.perseus-lat1.tb.xml@258,10,",",",",PUNCT,9,13,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,11,corporis,corpus,NOUN,10,14,corporis,corpus,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,12,indicium,indicium,NOUN,11,15,indicium,indix,NOUN,True,True,False,0.6153846153846154
phi0959.phi006.perseus-lat1.tb.xml@258,13,mutati,muto,VERB,12,16,mutati,mutatum,NOUN,True,False,False,0.5454545454545454
phi0959.phi006.perseus-lat1.tb.xml@258,14,triste,triste,NOUN,13,17,triste,triste,ADV,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@258,15,peregit,perago,VERB,14,18,peregit,perego,VERB,True,True,False,0.8333333333333334
phi0959.phi006.perseus-lat1.tb.xml@258,16,.,.,PUNCT,15,19,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,1,ingeminat,ingemino,VERB,0,4,ingeminat,ingemino,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,2,",",",",PUNCT,1,5,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,3,',',PUNCT,2,6,',',PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,4,ne,ne,ADV,3,7,ne,ne,SCONJ,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,5,tu,tu,PRON,4,8,tu,tu,PRON,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,6,es,sum,AUX,5,9,es,sum,AUX,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,7,quaesita,quaero,VERB,6,10,quaesita,quaero,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,8,per,per,ADP,7,11,per,per,ADP,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,9,omnes,omnis,DET,8,12,omnes,omnis,PRON,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,10,nata,nata,NOUN,9,13,nata,nascor,VERB,True,False,False,0.4
phi0959.phi006.perseus-lat1.tb.xml@261,11,",",",",PUNCT,10,14,",",",",PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,12,mihi,ego,PRON,11,15,mihi,ego,PRON,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,13,terras,terra,NOUN,12,16,terras,terra,PROPN,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@261,14,?,?,PUNCT,13,17,?,?,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@262,1,tu,tu,PRON,0,4,tu,tu,PRON,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@262,2,non,non,PART,1,5,non,non,ADV,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@262,3,inventa,invenio,VERB,2,6,inventa,invenio,VERB,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@262,4,reperta,reperio,VERB,3,7,reperta,repero,NOUN,True,False,False,0.9230769230769231
phi0959.phi006.perseus-lat1.tb.xml@262,5,luctus,luctus,NOUN,4,8,luctus,luctus,NOUN,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@262,6,eras,sum,AUX,5,9,eras,erus,ADV,True,False,False,0.2857142857142857
phi0959.phi006.perseus-lat1.tb.xml@262,7,levior,levis,ADJ,6,10,levior,levis,ADJ,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@262,8,.,.,PUNCT,7,11,.,.,PUNCT,True,True,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@263,1,retices,reticeo,VERB,0,4,retices,retico,NOUN,True,False,False,0.9230769230769231
phi0959.phi006.perseus-lat1.tb.xml@263,2-3,nec,_,_,1,5,nec,nec,CCONJ,True,False,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@263,2,ne,ne,ADV,2,6,ne,ne,SCONJ,True,False,True,1.0
phi0959.phi006.perseus-lat1.tb.xml@263,3,c,que,CCONJ,3,7,c,c,CCONJ,True,True,False,0.0
phi0959.phi006.perseus-lat1.tb.xml@263,4,mutua,mutuus,ADJ,4,8,mutua,mutuus,NOUN,True,False,True,1.0
